timestamp,pod,CPU_value,memory_usage_value,network_receive_value,network_transmit_value
2024-11-04T17:10:48,monitoring-prometheus-qqgqj-prometheus-node-exporter-qbbm4,0.0016493621565991544,67796992,54396.089386539345,476285.1727260051
2024-11-04T17:10:48,monitoring-prometheus-qqgqj-prometheus-node-exporter-srlsx,0.002129522805923653,65044480,53469.46554086552,66332.65160119477
2024-11-04T17:10:48,monitoring-thanos-bucketweb-7dcdd7778b-vvsw2,0.0007757203655193648,138911744,1357.0461306674479,1346.8146814970548
2024-11-04T17:10:48,monitoring-thanos-compactor-66874846c9-zzqv2,0.006630777064724264,446062592,14139.338484194952,12266.225563070137
2024-11-04T17:10:48,monitoring-thanos-minio-76f4f5588c-r2n8n,0.027838815365099193,1424355328,17769.90856305622,20477.11363143043
2024-11-04T17:10:48,monitoring-thanos-query-79c44ffb56-nhhhz,0.0011530175976083364,94281728,383.6143867683019,326.14349904358545
2024-11-04T17:10:48,monitoring-thanos-query-frontend-67f978bd75-ch4zz,0.00017506999135418028,48488448,113.95841439385295,88.21527001153842
2024-11-04T17:10:48,monitoring-thanos-storegateway-0,0.0032647228577548128,537591808,6739.864838988165,5673.535863992886
2024-11-04T17:10:48,prometheus-monitoring-prometheus-prometheus-0,0.076014887505378,2970013696,839562.1644749353,12698.045726489476
2024-11-04T17:10:48,skupper-router-859b86544f-g8tmx,0.011188705046618253,254631936,16071.791508988135,9042.411098614872
2024-11-04T17:10:48,skupper-service-controller-5477f94454-vqb4n,0.003385273287394473,106299392,816.8475,794.20875
2024-11-04T17:10:48,skupper-site-controller-55665f5947-sq485,0.0004510488283399056,68141056,13.082069160463583,9.904833694525582
2024-11-04T17:10:48,speaker-thl76,0.004239613535225942,133828608,57976.93463160222,504899.39305675216
2024-11-04T17:10:48,speaker-xcbp8,0.0038929483412389982,113168384,51920.798509630986,65488.45476764257
2024-11-04T17:11:03,alertmanager-monitoring-prometheus-alertmanager-0,0.0006614961698450698,159461376,225.04739928570376,371.48547156777727
2024-11-04T17:11:03,controller-7967ffcf8-855s8,0.0009637539545919319,132403200,164.08932771278074,1597.8487109548175
2024-11-04T17:11:03,coredns-548ff45b67-dbj8f,0.006380394193570806,107823104,3770.970541685813,6397.02718275241
2024-11-04T17:11:03,coredns-548ff45b67-jf86h,0.0064996825514209,120561664,3766.773761713521,6320.294511378849
2024-11-04T17:11:03,coredns-autoscaler-d5944f655-v2d8g,0.0002745834631201589,46989312,268.17761398426916,126.55677524359902
2024-11-04T17:11:03,csi-attacher-7bf4b7f996-5h42q,0.00018875992907747052,43737088,123.31247942048073,29.382065634946766
2024-11-04T17:11:03,csi-attacher-7bf4b7f996-wjn5m,0.0004613360407021854,56590336,461.7274245848483,257.65867227005094
2024-11-04T17:11:03,csi-attacher-7bf4b7f996-xltd9,0.00020730097906932808,67051520,156.04814450556773,29.029364401742193
2024-11-04T17:11:03,csi-provisioner-869bdc4b79-hjfqb,0.0005434850614430247,52174848,125.55169568965199,30.743276989156616
2024-11-04T17:11:03,csi-provisioner-869bdc4b79-hqpsq,0.0006216093035446119,73097216,157.2021212423997,29.82025690273445
2024-11-04T17:11:03,csi-provisioner-869bdc4b79-r75gc,0.0009067908136464858,61751296,479.1492451916729,267.38846588325043
2024-11-04T17:11:03,csi-resizer-6d8cf5f99f-4rgnz,0.00019332229351821036,74014720,155.69286075380552,29.287198786721337
2024-11-04T17:11:03,csi-resizer-6d8cf5f99f-dbmhb,0.0004901437236598386,55771136,458.37948368407604,253.33116009942546
2024-11-04T17:11:03,csi-resizer-6d8cf5f99f-kdzcd,0.00022166757247466667,48029696,129.10172853499574,31.23831113629923
2024-11-04T17:11:03,csi-snapshotter-588457fcdf-46rv7,0.0004945949726030579,65110016,151.87572075542485,28.24459374247219
2024-11-04T17:11:03,csi-snapshotter-588457fcdf-646qn,0.0020812589349578064,54312960,483.7023140397034,270.191790241569
2024-11-04T17:11:03,csi-snapshotter-588457fcdf-gshng,0.00043149997805816875,53018624,125.8328128253175,32.98161863121263
2024-11-04T17:11:03,engine-image-ei-df38d2e5-8fqsm,0.005001927013052958,39522304,0,0
2024-11-04T17:11:03,engine-image-ei-df38d2e5-f8w7q,0.004760671063094906,47661056,32.13171881634626,0
2024-11-04T17:11:03,instance-manager-e-a9ac3ea7,0.013924401363848652,225001472,3961.144259271959,4439.468410183724
2024-11-04T17:11:03,instance-manager-e-ae3e3c2f,0.0002846889570254324,41435136,99.49049822560632,41.42388963686213
2024-11-04T17:11:03,instance-manager-r-00027b8b,0.002839701154191673,238059520,1736.674161094749,1406.3349312480973
2024-11-04T17:11:03,instance-manager-r-7a506288,0.002606395228416342,263634944,1670.1677015029302,1449.5372250913942
2024-11-04T17:11:03,kube-flannel-cd54x,0.003458896671345098,87220224,52422.658531997426,65137.38434182647
2024-11-04T17:11:03,kube-flannel-lgfdv,0.0032907327559092395,106512384,57863.89956046632,505549.5757817315
2024-11-04T17:11:03,kube-multus-ds-hq5ff,0,12402688,52053.383568467216,65420.67180752854
2024-11-04T17:11:03,kube-multus-ds-rt6sq,0,18964480,57672.28865068764,506187.7192410865
2024-11-04T17:11:03,kubeview-7f7dcc4d54-nxs8x,0.0002122016593267897,59498496,133.98843886467054,307.7798875979506
2024-11-04T17:11:03,longhorn-admission-webhook-8b7f74576-d7ww6,0.001377194745563857,195751936,792.6345203123881,102.81220892741993
2024-11-04T17:11:03,longhorn-admission-webhook-8b7f74576-x66tz,0.0014708984506403918,243798016,773.5390386524952,107.29285425324554
2024-11-04T17:11:03,longhorn-conversion-webhook-5dc58756b6-hcfvd,0.0006312835228173641,121122816,75.88338643007631,23.416028169219434
2024-11-04T17:11:03,longhorn-conversion-webhook-5dc58756b6-rtp7q,0.0008071705833352021,196902912,45.23809523809524,24.54434118579353
2024-11-04T17:11:03,longhorn-csi-plugin-f26q7,0.00025822572072148277,124395520,164.34968833023012,14.527417372553925
2024-11-04T17:11:03,longhorn-csi-plugin-nszth,0.00012324040513138465,108396544,32.34795532127348,0
2024-11-04T17:11:03,longhorn-driver-deployer-6bd59c9f76-rvpsk,0.00011438166736059627,46374912,32.179577741150624,0
2024-11-04T17:11:03,longhorn-manager-2vqm9,0.003287962660148208,136974336,824.788000868178,132.0696522338445
2024-11-04T17:11:03,longhorn-manager-k4dsn,0.0061663615580005385,281399296,2012.6257151571049,1442.289531606545
2024-11-04T17:11:03,longhorn-ui-b7c844b49-7dn4g,0,9674752,32.28127035090641,0
2024-11-04T17:11:03,metrics-server-5c4895ffbd-8787g,0.00373510639091548,113041408,1160.7680276144758,1038.9587041331822
2024-11-04T17:11:03,monitoring-grafana-565489cb9c-fvxtt,0.0012030417106825234,281772032,177.28176350688238,145.75462032619987
2024-11-04T17:11:03,monitoring-prometheus-operator-88684dcc7-sglxs,0.000677926881629438,163217408,384.38608075664985,246.7547338328301
2024-11-04T17:11:03,monitoring-prometheus-qqgqj-kube-state-metrics-86bbf9bfd7-dgqwm,0.005385818956270574,98705408,12839.755230804223,814068.2847884371
2024-11-04T17:11:03,monitoring-prometheus-qqgqj-prometheus-node-exporter-qbbm4,0.0017880371131677457,67665920,57898.03030587529,506947.7176709166
2024-11-04T17:11:03,monitoring-prometheus-qqgqj-prometheus-node-exporter-srlsx,0.0019681402025212244,64995328,52852.214966626256,65812.59700088634
2024-11-04T17:11:03,monitoring-thanos-bucketweb-7dcdd7778b-vvsw2,0.0007945422297978621,138911744,1444.724593452969,1433.8320925209184
2024-11-04T17:11:03,monitoring-thanos-compactor-66874846c9-zzqv2,0.00590429490285738,445784064,14246.459913586175,12158.459913586175
2024-11-04T17:11:03,monitoring-thanos-minio-76f4f5588c-r2n8n,0.02659709606149512,1424314368,18494.672547841237,21545.271059405153
2024-11-04T17:11:03,monitoring-thanos-query-79c44ffb56-nhhhz,0.0011431986005497217,94285824,391.35279380557984,331.6654956316847
2024-11-04T17:11:03,monitoring-thanos-query-frontend-67f978bd75-ch4zz,0.00017789941640763068,48488448,121.37395868994636,93.95564684849177
2024-11-04T17:11:03,monitoring-thanos-storegateway-0,0.003087832967683407,537501696,6428.331678810242,5417.763958867932
2024-11-04T17:11:03,prometheus-monitoring-prometheus-prometheus-0,0.07502752253985281,2979061760,839094.6464578322,12728.919771826068
2024-11-04T17:11:03,skupper-router-859b86544f-g8tmx,0.011188705046618253,254631936,16071.791508988135,9042.411098614872
2024-11-04T17:11:03,skupper-service-controller-5477f94454-vqb4n,0.0035046654341339507,106299392,959.1151483946895,935.570593210989
2024-11-04T17:11:03,skupper-site-controller-55665f5947-sq485,0.00043098453462931145,68141056,11.8391891599229,9.399161150133912
2024-11-04T17:11:03,speaker-thl76,0.004234431238246734,134266880,57976.93463160222,504899.39305675216
2024-11-04T17:11:03,speaker-xcbp8,0.003939889388865938,112656384,52568.769045018125,66217.16016021773
2024-11-04T17:11:18,alertmanager-monitoring-prometheus-alertmanager-0,0.0006507487193588024,159657984,222.75633882498158,378.2928459995543
2024-11-04T17:11:18,controller-7967ffcf8-855s8,0.0009727919042683122,132407296,163.44878306951043,1571.3387266391276
2024-11-04T17:11:18,coredns-548ff45b67-dbj8f,0.006396084896414777,107823104,3768.8386411236734,6396.022317661088
2024-11-04T17:11:18,coredns-548ff45b67-jf86h,0.0064487026357047846,119906304,3801.60266809002,6379.445799188548
2024-11-04T17:11:18,coredns-autoscaler-d5944f655-v2d8g,0.0002637246055989347,46989312,225.65800759253872,126.15696716115126
2024-11-04T17:11:18,csi-attacher-7bf4b7f996-5h42q,0.00018204835773272149,43737088,123.31247942048073,29.382065634946766
2024-11-04T17:11:18,csi-attacher-7bf4b7f996-wjn5m,0.0004617679465194126,56590336,461.7274245848483,257.65867227005094
2024-11-04T17:11:18,csi-attacher-7bf4b7f996-xltd9,0.00019817125405506875,67051520,145.6442398352926,27.081898298217183
2024-11-04T17:11:18,csi-provisioner-869bdc4b79-hjfqb,0.0005224185827519053,52174848,125.19294732490623,30.458181156204844
2024-11-04T17:11:18,csi-provisioner-869bdc4b79-hqpsq,0.0006372112517980522,73097216,156.84974630569238,29.843339135587573
2024-11-04T17:11:18,csi-provisioner-869bdc4b79-r75gc,0.0008824915099220146,61751296,477.95583193813286,266.2270361385406
2024-11-04T17:11:18,csi-resizer-6d8cf5f99f-4rgnz,0.00019617120269567625,74014720,144.5088623060778,27.11390381451974
2024-11-04T17:11:18,csi-resizer-6d8cf5f99f-dbmhb,0.00043912057991171016,55771136,466.39664996224343,256.55591405231
2024-11-04T17:11:18,csi-resizer-6d8cf5f99f-kdzcd,0.00020587665674019686,48029696,129.23095033653715,31.233553998282694
2024-11-04T17:11:18,csi-snapshotter-588457fcdf-46rv7,0.0004858677621872056,65110016,164.54323371934655,30.741736266745455
2024-11-04T17:11:18,csi-snapshotter-588457fcdf-646qn,0.002015126480986496,54312960,483.7023140397034,270.191790241569
2024-11-04T17:11:18,csi-snapshotter-588457fcdf-gshng,0.00041960671778431435,53018624,125.53302273663147,32.609250518133834
2024-11-04T17:11:18,engine-image-ei-df38d2e5-8fqsm,0.004890124358379348,39522304,0,0
2024-11-04T17:11:18,engine-image-ei-df38d2e5-f8w7q,0.004540041815611424,47652864,32.06048039341615,0
2024-11-04T17:11:18,instance-manager-e-a9ac3ea7,0.01395077020804104,224993280,3994.3583434138736,4479.013519987041
2024-11-04T17:11:18,instance-manager-e-ae3e3c2f,0.00027729511071978175,41435136,100.09782526901951,41.98209045074874
2024-11-04T17:11:18,instance-manager-r-00027b8b,0.0028438396880693002,238067712,1753.0238485344985,1421.4236300746404
2024-11-04T17:11:18,instance-manager-r-7a506288,0.002508966922783156,263634944,1676.883136149538,1456.062010903831
2024-11-04T17:11:18,kube-flannel-cd54x,0.003300744663475916,87220224,52912.56824035022,65832.93080037969
2024-11-04T17:11:18,kube-flannel-lgfdv,0.0032980566206529892,106508288,57635.13275364927,505708.3244280962
2024-11-04T17:11:18,kube-multus-ds-hq5ff,0,12402688,52053.383568467216,65420.67180752854
2024-11-04T17:11:18,kube-multus-ds-rt6sq,0,18964480,57505.36480290943,498937.96819846635
2024-11-04T17:11:18,kubeview-7f7dcc4d54-nxs8x,0.00019635929091397123,59502592,133.726148470419,307.8894179712926
2024-11-04T17:11:18,longhorn-admission-webhook-8b7f74576-d7ww6,0.0013418600047460333,195751936,743.0815977579404,101.39729399080089
2024-11-04T17:11:18,longhorn-admission-webhook-8b7f74576-x66tz,0.0014569394371521287,243798016,773.5390386524952,107.29285425324554
2024-11-04T17:11:18,longhorn-conversion-webhook-5dc58756b6-hcfvd,0.0007164512335522222,121122816,76.33324148066501,23.359970607146135
2024-11-04T17:11:18,longhorn-conversion-webhook-5dc58756b6-rtp7q,0.0007431255502994823,196902912,41.43774868774422,23.433280983563264
2024-11-04T17:11:18,longhorn-csi-plugin-f26q7,0.00025198937627650213,124395520,147.29884260791235,13.014768884390287
2024-11-04T17:11:18,longhorn-csi-plugin-nszth,0.00012667541993744254,108396544,32.10328641759983,0
2024-11-04T17:11:18,longhorn-driver-deployer-6bd59c9f76-rvpsk,0.00011013549320135224,46374912,30.0606812554617,0
2024-11-04T17:11:18,longhorn-manager-2vqm9,0.0031746375863963006,136974336,818.9409138915759,135.3303278156221
2024-11-04T17:11:18,longhorn-manager-k4dsn,0.005986825475440494,281395200,2012.6257151571049,1442.289531606545
2024-11-04T17:11:18,longhorn-ui-b7c844b49-7dn4g,0,9674752,32.20990156233213,0
2024-11-04T17:11:18,metrics-server-5c4895ffbd-8787g,0.0037219195168629177,113041408,1105.4200980941819,1032.7340534658974
2024-11-04T17:11:18,monitoring-grafana-565489cb9c-fvxtt,0.0011798747777116737,281767936,178.89961053088834,145.52927330038872
2024-11-04T17:11:18,monitoring-prometheus-operator-88684dcc7-sglxs,0.0006907987829693906,163667968,256.8901151203261,228.08772347324273
2024-11-04T17:11:18,monitoring-prometheus-qqgqj-kube-state-metrics-86bbf9bfd7-dgqwm,0.005386005388858786,98705408,12839.755230804223,814068.2847884371
2024-11-04T17:11:18,monitoring-prometheus-qqgqj-prometheus-node-exporter-qbbm4,0.0018622309953039691,67731456,57260.83400919169,503747.61084076785
2024-11-04T17:11:18,monitoring-prometheus-qqgqj-prometheus-node-exporter-srlsx,0.001998465044469648,64688128,51744.50173342687,65239.23674728747
2024-11-04T17:11:18,monitoring-thanos-bucketweb-7dcdd7778b-vvsw2,0.0007779677907943001,138919936,1325.3507448086973,1313.207428523518
2024-11-04T17:11:18,monitoring-thanos-compactor-66874846c9-zzqv2,0.005843927841996849,445784064,13319.835863773404,11367.64441044007
2024-11-04T17:11:18,monitoring-thanos-minio-76f4f5588c-r2n8n,0.025784655105766024,1424314368,17344.889579996197,20205.837466427038
2024-11-04T17:11:18,monitoring-thanos-query-79c44ffb56-nhhhz,0.0011191657674626254,94285824,353.1526905597862,302.4932012851869
2024-11-04T17:11:18,monitoring-thanos-query-frontend-67f978bd75-ch4zz,0.00018170196368023884,48488448,120.70439739413682,93.478555917481
2024-11-04T17:11:18,monitoring-thanos-storegateway-0,0.002189398922622489,537501696,5853.037794750767,4938.853030993464
2024-11-04T17:11:18,prometheus-monitoring-prometheus-prometheus-0,0.07224393939949006,2979061760,839978.6731660098,12621.93528313628
2024-11-04T17:11:18,skupper-router-859b86544f-g8tmx,0.010999652936649708,254631936,16070.324568508418,9036.11837106188
2024-11-04T17:11:18,skupper-service-controller-5477f94454-vqb4n,0.003500810145384411,106299392,962.9436581287475,939.6387067885904
2024-11-04T17:11:18,skupper-site-controller-55665f5947-sq485,0.00043098453462931145,68141056,13.049947389188477,10.000164408786004
2024-11-04T17:11:18,speaker-thl76,0.00421096262103897,133521408,57504.321015105015,495999.21806673484
2024-11-04T17:11:18,speaker-xcbp8,0.004017161990352892,112447488,51767.91611343751,65302.907431995365
2024-11-04T17:11:33,alertmanager-monitoring-prometheus-alertmanager-0,0.0006577776161499926,159866880,227.36655284835157,380.7126183999846
2024-11-04T17:11:33,controller-7967ffcf8-855s8,0.0009727919042683121,132407296,163.54340877661502,1562.5292864952592
2024-11-04T17:11:33,coredns-548ff45b67-dbj8f,0.006307751049809393,107823104,3801.254502878404,6450.199979371755
2024-11-04T17:11:33,coredns-548ff45b67-jf86h,0.0064487026357047846,119906304,3776.3715006333955,6347.800615515713
2024-11-04T17:11:33,coredns-autoscaler-d5944f655-v2d8g,0.0002773088055747679,46989312,225.65800759253872,126.15696716115126
2024-11-04T17:11:33,csi-attacher-7bf4b7f996-5h42q,0.00018755422364371687,43737088,121.25313749186574,29.138235567537414
2024-11-04T17:11:33,csi-attacher-7bf4b7f996-wjn5m,0.0004648974722131959,56590336,462.92957810356364,258.32700280810764
2024-11-04T17:11:33,csi-attacher-7bf4b7f996-xltd9,0.0002013686946218359,67051520,155.05868762211733,28.730550365817138
2024-11-04T17:11:33,csi-provisioner-869bdc4b79-hjfqb,0.0005140428625103624,52174848,125.19294732490623,30.458181156204844
2024-11-04T17:11:33,csi-provisioner-869bdc4b79-hqpsq,0.0006348093814691464,73097216,156.84974630569238,29.843339135587573
2024-11-04T17:11:33,csi-provisioner-869bdc4b79-r75gc,0.0009278852419449912,61751296,477.95583193813286,266.2270361385406
2024-11-04T17:11:33,csi-resizer-6d8cf5f99f-4rgnz,0.00019276340400842408,74014720,153.60945876477933,28.717779246530075
2024-11-04T17:11:33,csi-resizer-6d8cf5f99f-dbmhb,0.00046307916652911003,55771136,461.3100490290108,253.20913673646334
2024-11-04T17:11:33,csi-resizer-6d8cf5f99f-kdzcd,0.00020463316389478434,48029696,129.33040631738987,31.31157205578913
2024-11-04T17:11:33,csi-snapshotter-588457fcdf-46rv7,0.00046018329566352846,65110016,164.54323371934655,30.741736266745455
2024-11-04T17:11:33,csi-snapshotter-588457fcdf-646qn,0.002085076786428843,54312960,478.48524307156583,267.3252352513713
2024-11-04T17:11:33,csi-snapshotter-588457fcdf-gshng,0.00042516137577268875,53018624,124.194641930511,32.54385200728752
2024-11-04T17:11:33,engine-image-ei-df38d2e5-8fqsm,0.005068665412836426,38961152,0,0
2024-11-04T17:11:33,engine-image-ei-df38d2e5-f8w7q,0.004821270808799152,47652864,32.06048039341615,0
2024-11-04T17:11:33,instance-manager-e-a9ac3ea7,0.013930562420977947,224989184,4038.876344291783,4534.704734203375
2024-11-04T17:11:33,instance-manager-e-ae3e3c2f,0.000282443706563522,41435136,100.09782526901951,41.98209045074874
2024-11-04T17:11:33,instance-manager-r-00027b8b,0.0028438396880693002,238067712,1614.0765154208284,1304.5235139932465
2024-11-04T17:11:33,instance-manager-r-7a506288,0.0026177227715681118,263634944,1676.883136149538,1456.062010903831
2024-11-04T17:11:33,kube-flannel-cd54x,0.003411150360962175,87220224,52381.22735951748,65367.3406020807
2024-11-04T17:11:33,kube-flannel-lgfdv,0.003304484118405811,106508288,57635.13275364927,505708.3244280962
2024-11-04T17:11:33,kube-multus-ds-hq5ff,0,12402688,51736.17583796378,65228.65880982254
2024-11-04T17:11:33,kube-multus-ds-rt6sq,0,18964480,57505.36480290943,498937.96819846635
2024-11-04T17:11:33,kubeview-7f7dcc4d54-nxs8x,0.00019635929091397123,59502592,132.73660495492246,306.55780679525714
2024-11-04T17:11:33,longhorn-admission-webhook-8b7f74576-d7ww6,0.001383820602157745,195751936,743.0815977579404,101.39729399080089
2024-11-04T17:11:33,longhorn-admission-webhook-8b7f74576-x66tz,0.0014930917627010085,243798016,733.8455844902954,112.60365024751478
2024-11-04T17:11:33,longhorn-conversion-webhook-5dc58756b6-hcfvd,0.0007164512335522222,121122816,76.33324148066501,23.359970607146135
2024-11-04T17:11:33,longhorn-conversion-webhook-5dc58756b6-rtp7q,0.0007196851575321131,196902912,61.36730050196096,54.727847208723524
2024-11-04T17:11:33,longhorn-csi-plugin-f26q7,0.0002222370141919289,124395520,140.87443971460667,13.413035065505955
2024-11-04T17:11:33,longhorn-csi-plugin-nszth,0.00013670824344502746,108396544,32.13091581265122,0
2024-11-04T17:11:33,longhorn-driver-deployer-6bd59c9f76-rvpsk,0.00011342034815674056,46374912,31.996090324991734,0
2024-11-04T17:11:33,longhorn-manager-2vqm9,0.0033433808038196957,136990720,778.7405463578599,135.74545561763793
2024-11-04T17:11:33,longhorn-manager-k4dsn,0.006180537754731317,281391104,1971.74065537629,1413.2196130392342
2024-11-04T17:11:33,longhorn-ui-b7c844b49-7dn4g,0,9674752,32.20990156233213,0
2024-11-04T17:11:33,metrics-server-5c4895ffbd-8787g,0.0037358921857447965,113041408,1101.7056292418933,1037.5541557615816
2024-11-04T17:11:33,monitoring-grafana-565489cb9c-fvxtt,0.0011973266846937122,281759744,178.89961053088834,145.52927330038872
2024-11-04T17:11:33,monitoring-prometheus-operator-88684dcc7-sglxs,0.0007313738680670291,164118528,256.8901151203261,228.08772347324273
2024-11-04T17:11:33,monitoring-prometheus-qqgqj-kube-state-metrics-86bbf9bfd7-dgqwm,0.005396288652347942,98705408,12878.86584541816,816563.0193134481
2024-11-04T17:11:33,monitoring-prometheus-qqgqj-prometheus-node-exporter-qbbm4,0.0018489149620870317,67219456,57599.20741710137,503463.75684293953
2024-11-04T17:11:33,monitoring-prometheus-qqgqj-prometheus-node-exporter-srlsx,0.00208127135626421,64376832,50864.669312633894,64926.05731367979
2024-11-04T17:11:33,monitoring-thanos-bucketweb-7dcdd7778b-vvsw2,0.0007779677907943001,138919936,1457.5385713288397,1446.8727941233508
2024-11-04T17:11:33,monitoring-thanos-compactor-66874846c9-zzqv2,0.006077543081827699,445784064,15161.100587054785,13155.016223718512
2024-11-04T17:11:33,monitoring-thanos-minio-76f4f5588c-r2n8n,0.025029238008416402,1427910656,16425.139420487852,18817.18657949046
2024-11-04T17:11:33,monitoring-thanos-query-79c44ffb56-nhhhz,0.0011432834212062536,94416896,381.7993044861032,327.03047987371133
2024-11-04T17:11:33,monitoring-thanos-query-frontend-67f978bd75-ch4zz,0.00018170196368023884,48488448,123.24168977401574,95.98437307048958
2024-11-04T17:11:33,monitoring-thanos-storegateway-0,0.0023571902286545405,537513984,3340.7282799316577,2840.905156516961
2024-11-04T17:11:33,prometheus-monitoring-prometheus-prometheus-0,0.07468583534472119,2986897408,840930.1281735366,12710.098831236282
2024-11-04T17:11:33,skupper-router-859b86544f-g8tmx,0.011197273385418316,254631936,16061.27703209976,9039.33639742909
2024-11-04T17:11:33,skupper-service-controller-5477f94454-vqb4n,0.0034949312554451994,106299392,962.1465603539949,940.5633221281753
2024-11-04T17:11:33,skupper-site-controller-55665f5947-sq485,0.0004294248521276554,68141056,12.913118635284263,9.104494035047866
